"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"INHBA",1275.9906263762,3.23645277716516,0.324639295563605,9.96938085251315,2.0751840428913e-23,1.30104437930792e-20
"NCAPH",452.639807360978,3.22821384783657,0.361854182451107,8.92131141325901,4.60798902745415e-19,8.23576391840647e-17
"DLX2-DT",1.54301446585415,3.22714066243816,0.832099871542023,3.87830929051548,0.00010518493648455,0.000551494877292913
"SOX2",22.8185685818716,3.22511854584389,0.926091304235814,3.48250602407414,0.000496744044258917,0.0021179367626384
"CEMIP",479.504535774168,3.22141057433431,0.44556436804127,7.22995554715437,4.83152158007488e-13,1.88809959882444e-11
"CDCA3",382.255083689188,3.21822390976571,0.362872711164644,8.86874049976584,7.39778477932181e-19,1.22473125036339e-16
"ADAMTS20",1.70463603554632,3.2165507861309,0.724628489711047,4.4388963887047,9.04213298375187e-06,6.43028456512746e-05
"CDC45",287.014401085128,3.21507262804912,0.43985889053289,7.30932737122593,2.68482932019933e-13,1.12130835543102e-11
"KIF1A",94.5466413782066,3.21410725198719,0.651544625680084,4.93305772974844,8.09522158864275e-07,7.56518843349248e-06
"ONECUT2",88.0075442994055,3.21358874516232,0.690277888810323,4.65550004897427,3.23195329965925e-06,2.58078478498086e-05
"AURKA",500.052184865234,3.20929950241634,0.306483060111919,10.4713764644754,1.16930218797346e-25,1.13688913132284e-22
"TMEM151A",4.61446347613733,3.20389733141194,0.634798672862288,5.04710779713143,4.48548299105541e-07,4.47021873979434e-06
"ARTN",86.8485224212896,3.20134478723064,0.423420683961858,7.56067171134941,4.00993137849756e-14,2.01383062018885e-12
"CCN4",487.208847179736,3.1965624506432,0.375871406865847,8.50440441133128,1.82530215327066e-17,2.06678397735484e-15
"CAMP",19.0359732541604,3.1963557850338,0.604526785460244,5.28736833819584,1.24088614292673e-07,1.41873092549953e-06
"ZIC2",36.3405318018183,3.19561789894302,0.625847271268958,5.10606668055552,3.28933659283185e-07,3.3965125132525e-06
"MT1H",7.53547060199679,3.19285357663812,0.654195957087122,4.88057674776017,1.0577603898158e-06,9.58649582224185e-06
"PRDM13",3.46199478187664,3.19267551438427,1.2132599381786,2.63148515327825,0.00850125814671016,0.0241740853734305
"H1-6",1.36789593959272,3.19134426032969,0.940925685610612,3.3917070275945,0.000694586667677384,0.00283848657216446
"CCNB2",502.260016397388,3.18090066877248,0.360120070325814,8.83288916914461,1.02006082193092e-18,1.6100401557581e-16
"SPAG5",812.151684279985,3.16600590262609,0.380697735395662,8.3163244964818,9.0733186900098e-17,8.48250605377185e-15
"ENTHD1",5.42546152356298,3.16464121707598,0.554584946693814,5.706323685744,1.154423697051e-08,1.71414641442997e-07
"TOP2A",2997.10329722888,3.16311633427174,0.456849864652985,6.92375456141239,4.39827685510377e-12,1.38662666040217e-10
"SYNDIG1",123.168288211048,3.15375121253866,0.451852492172397,6.97960344840899,2.96014398475032e-12,9.78941766494232e-11
"PPP2R2C",337.236758000829,3.14948064441999,0.625447785441448,5.03556126943042,4.7645069753317e-07,4.72504573844911e-06
"GPRIN1",256.29355287407,3.14666775585245,0.364883933080819,8.62374982993697,6.47965912481895e-18,8.46779969607389e-16
"EFNA2",4.14321955021157,3.14205121551597,0.962038446900899,3.26603497566833,0.00109064777653418,0.00420199326425999
"LOC101929309",5.60942875788951,3.14055512538183,0.821450852018819,3.82318079975634,0.000131741105629945,0.000670624304617188
"TTK",402.24761355599,3.13926441988564,0.394989605502922,7.94771400601432,1.89984625956015e-15,1.30083276144024e-13
"UMODL1",50.8721405167286,3.13644256980829,0.560186951184075,5.59892115155261,2.15689864920885e-08,2.98054209586808e-07
"HMMR",305.346476996089,3.13572472725565,0.373127945661267,8.40388602279155,4.31941932625493e-17,4.48664418792757e-15
"LOC107985535",24.11140559289,3.1351000100152,0.576772494657656,5.43559209056257,5.46147686643356e-08,6.88905647080439e-07
"LINC01592",1.91367980317605,3.13377657411143,0.945194608416393,3.31548291347308,0.000914849335815088,0.00360994201390541
"ASF1B",534.095278617267,3.13192435989999,0.359025371158304,8.72340678820451,2.69954320390093e-18,3.90582122959643e-16
"CCDC60",6.0006858444741,3.13065783875455,1.19170103553838,2.62704969232505,0.00861287552181913,0.0244371618196402
"CCDC196",17.7718211730329,3.12927942512606,0.655480665079595,4.77402247211377,1.80582218539596e-06,1.53583344508116e-05
"FBN2",309.07141333268,3.12898014239527,0.544462516045268,5.74691562813687,9.0886050810516e-09,1.38159301879375e-07
"S100A7",50.1394883756182,3.12539792889421,0.845275779856097,3.69748903656779,0.000217742620297057,0.0010333209432957
"LINC01833",39.6961596867441,3.12033028026284,0.818486848018287,3.81231572360357,0.000137670863767289,0.000696627597669857
"CENPE",506.483023412151,3.10941207853048,0.338345312532093,9.19005514000002,3.92640041537189e-20,9.3567661663181e-18
"ERCC6L",166.29852237092,3.0892860097476,0.362798265956404,8.51516200498825,1.66357570242813e-17,1.93476242100098e-15
"LOC124900656",1.01017878715933,3.08282020876765,0.881054575195747,3.49901163396459,0.000466986204837441,0.00200761119225039
"ADAMTS14",97.1844092717864,3.0806043133958,0.383226874959864,8.03859153593662,9.08769609809981e-16,6.73459234928391e-14
"ESPL1",432.378233090426,3.07573268759143,0.341188824675589,9.0147521405952,1.97316146206494e-19,3.96377154201756e-17
"NT5DC4",33.7243609571409,3.07571593097298,0.410497565426797,7.49265328230422,6.74950311867122e-14,3.17946070359576e-12
"NAT1",1968.29593802424,3.07132641874204,0.571224350277132,5.37674281086227,7.58453926552624e-08,9.25953771607968e-07
"MTFR2",93.6664438077833,3.07085871111144,0.377930316142544,8.12546276375775,4.45658794385445e-16,3.57512485647756e-14
"VRTN",2.36521934907356,3.06767213236037,1.14495620780315,2.67929210868805,0.00737780006679964,0.0214691040039714
"E2F7",132.950014295545,3.06744525109401,0.424889493411867,7.2193953925817,5.22192195724848e-13,2.02762391397506e-11
"E2F2",273.402009816612,3.06603602983482,0.431139396134884,7.11147266364772,1.14811204151882e-12,4.16524767062657e-11
"LINC02408",2.99088145417878,3.06513539007249,0.616065865187685,4.97533715674816,6.51341707628498e-07,6.22088915022629e-06
"TMEM145",39.58969850333,3.06227498493628,0.388470287292712,7.88290658283695,3.19852196943618e-15,2.06224067668661e-13
"TMEM171",12.5140142288316,3.06010883539537,0.564575798630686,5.42019130614049,5.95352913753638e-08,7.46325078628658e-07
"ASIC5",0.869892469058491,3.05315509393603,1.08729838639283,2.80801952080977,0.00498472051207574,0.015401500125464
"CBS",32.9029352187813,3.0529940548575,0.672732860137654,4.53819671337713,5.67373220694937e-06,4.26310382548124e-05
"MRPL40P1",2.29892921755598,3.05233636865972,0.711036074431527,4.29280099620833,1.76433129743682e-05,0.000115252891284055
"ACAN",103.25887121169,3.04720713734135,0.464500366818762,6.56018241322574,5.37419959934836e-11,1.32889796196705e-09
"KNL1",336.716856415985,3.04282809718979,0.356740340647103,8.52953184848764,1.46941140735022e-17,1.74229185748594e-15
"HOXC11",160.219919220909,3.04013191347719,0.545531034675332,5.57279370052062,2.50686366404201e-08,3.4232772517904e-07
"CACNG1",31.195447039971,3.03573239603475,0.565030731439888,5.37268546137072,7.75725764835497e-08,9.43249933259451e-07
"CAPSL",14.2832466760683,3.0345072695865,0.686896861478127,4.41770437421504,9.97547313500364e-06,6.98973264608053e-05
"CHST6",147.313007352822,3.0344124260443,0.503261656655519,6.029492582864,1.64475264562921e-09,2.98128281560844e-08
"OR4K12P",12.3784142687009,3.02263239609248,0.87829570505273,3.44147464083411,0.000578552698868109,0.00242004482040735
"H1-5",5.50942016315756,3.02183181613851,0.647496534356752,4.66694670287388,3.05708587200582e-06,2.45323824004112e-05
"FAM72D",11.1095587392997,3.01975515450965,0.511755980812649,5.90077159374747,3.61805497459181e-09,6.04842243929871e-08
"LINC00659",1.241819871416,3.01488903005673,0.92037115345038,3.27573177272474,0.00105388600344854,0.0040810589590288
"CHRNA6",12.3081866403204,3.01290261805476,0.617708166641799,4.87755024259199,1.07411494001166e-06,9.71660284587397e-06
"LHX1",3.68510150330909,3.01076832049836,1.25322774551557,2.40241115892286,0.0162873902759496,0.0417217404824013
"SPINK4",2.55793016610048,3.01030688122595,0.693418888854367,4.3412530717175,1.41672432669172e-05,9.53386439891902e-05
"CCDC185",3.39022424377853,3.00643045663998,0.676294652969093,4.44544466445364,8.77102561113794e-06,6.2649814731099e-05
